Time,P0PX,P0PY,P0PZ,P0RX,P0RY,P0RZ,P0LPX,P0LPY,P0LPZ,P0LRX,P0LRY,P0LRZ,P0RPX,P0RPY,P0RPZ,P0RRX,P0RRY,P0RRZ,P0M,P1PX,P1PY,P1PZ,P1RX,P1RY,P1RZ,P1LPX,P1LPY,P1LPZ,P1LRX,P1LRY,P1LRZ,P1RPX,P1RPY,P1RPZ,P1RRX,P1RRY,P1RRZ,P1M,P2PX,P2PY,P2PZ,P2RX,P2RY,P2RZ,P2LPX,P2LPY,P2LPZ,P2LRX,P2LRY,P2LRZ,P2RPX,P2RPY,P2RPZ,P2RRX,P2RRY,P2RRZ,P2M
6.407776,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.416641,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.71704,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.425254,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.434598,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.73374,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.443979,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.452607,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.7504,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.462034,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.76709,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.479297,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.78376,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.488031,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.497596,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.80045,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.506449,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.515626,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.81713,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.524861,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.534042,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.8338,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.543388,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.552451,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.85051,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.561793,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.86718,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.570615,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.579566,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.88384,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.588476,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15297,1.600091,-3.435392,25.2,356.6,0,-11.32665,1.5357,-3.06003,336.3249,98.3373,90.30865,-11.03345,1.516,-3.003375,332.6216,247.9056,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.597923,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15353,1.599534,-3.435354,25,356.8,0,-11.32589,1.5357,-3.059458,336.3249,98.53729,90.30865,-11.0325,1.516,-3.003827,332.6216,248.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.90053,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.607771,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.1541,1.597863,-3.435162,24.4,357,0,-11.32589,1.5357,-3.059458,336.3249,98.53729,90.30865,-11.0325,1.516,-3.003827,332.6216,248.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.616799,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.1541,1.597307,-3.435083,24.2,357,0,-11.32514,1.5357,-3.058889,336.3249,98.7373,90.30865,-11.03155,1.516,-3.004282,332.6216,248.3057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.91724,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.626299,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15466,1.596196,-3.434949,23.8,357.2,5.832044E-08,-11.32438,1.5357,-3.058322,336.3249,98.93729,90.30866,-11.03061,1.516,-3.00474,332.6216,248.5057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.635887,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15522,1.59564,-3.434892,23.6,357.4,-5.823115E-08,-11.32438,1.5357,-3.058322,336.3249,98.93729,90.30866,-11.03061,1.516,-3.00474,332.6216,248.5057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.9339,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15296,1.600648,-3.435461,25.40001,356.6,0,-11.3274,1.5357,-3.060604,336.3249,98.1373,90.30865,-11.03441,1.516,-3.002926,332.6216,247.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.645497,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15523,1.59453,-3.434718,23.2,357.4,0,-11.32362,1.5357,-3.057758,336.3249,99.13729,90.30865,-11.02966,1.516,-3.005202,332.6216,248.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.95057,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15353,1.599534,-3.435354,25,356.8,0,-11.32589,1.5357,-3.059458,336.3249,98.53729,90.30865,-11.0325,1.516,-3.003827,332.6216,248.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.655179,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15579,1.593422,-3.434561,22.8,357.6,5.78837E-08,-11.32209,1.5357,-3.056638,336.3249,99.5373,90.30865,-11.02777,1.516,-3.006136,332.6216,249.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.664797,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15692,1.590656,-3.434115,21.8,358,0,-11.32055,1.5357,-3.055529,336.3249,99.93729,90.30865,-11.02589,1.516,-3.007083,332.6216,249.5056,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.96728,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15353,1.599534,-3.435354,25,356.8,0,-11.32589,1.5357,-3.059458,336.3249,98.53729,90.30865,-11.0325,1.516,-3.003827,332.6216,248.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.674381,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15803,1.589001,-3.433834,21.2,358.4,0,-11.31901,1.5357,-3.05443,336.3249,100.3373,90.30865,-11.02402,1.516,-3.008042,332.6216,249.9057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.683643,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15914,1.5868,-3.433413,20.4,358.8,2.846574E-08,-11.31746,1.5357,-3.053343,336.3249,100.7373,90.30865,-11.02215,1.516,-3.009015,332.6216,250.3056,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
17.98396,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15353,1.599534,-3.435354,25,356.8,0,-11.32589,1.5357,-3.059458,336.3249,98.53729,90.30865,-11.0325,1.516,-3.003827,332.6216,248.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.695036,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.16025,1.584057,-3.432829,19.4,359.2,0,-11.31434,1.5357,-3.0512,336.3249,101.5373,90.30865,-11.01844,1.516,-3.011,332.6216,251.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
18.00063,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15353,1.599534,-3.435354,25,356.8,0,-11.32589,1.5357,-3.059458,336.3249,98.53729,90.30865,-11.0325,1.516,-3.003827,332.6216,248.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.705922,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.16244,1.578605,-3.431494,17.4,1.013279E-06,0,-11.31118,1.5357,-3.049101,336.3249,102.3373,90.30865,-11.01475,1.516,-3.013036,332.6216,251.9056,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.715657,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.16459,1.574818,-3.430421,16,0.800001,6.938908E-09,-11.3064,1.5357,-3.046036,336.3249,103.5373,90.30865,-11.00928,1.516,-3.016187,332.6216,253.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
18.01732,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15383,1.598659,-3.435243,24.68525,356.9055,0.001496674,-11.3255,1.5357,-3.059161,336.3249,98.64221,90.30865,-11.03201,1.516,-3.004067,332.6216,248.2106,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.726107,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.16776,1.568391,-3.428316,13.6,2.000001,0,-11.30398,1.5357,-3.044541,336.3249,104.1373,90.30865,-11.00656,1.516,-3.017805,332.6216,253.7056,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.735775,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.1693,1.56521,-3.427139,12.4,2.600001,0,-11.30236,1.5357,-3.043558,336.3249,104.5373,90.30865,-11.00477,1.516,-3.018899,332.6216,254.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
18.03399,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15443,1.596872,-3.435016,24.04246,357.1202,0.002569519,-11.32468,1.5357,-3.058554,336.3249,98.85648,90.30865,-11.03099,1.516,-3.004559,332.6216,248.4248,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.746049,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.17031,1.563103,-3.426309,11.6,3.000001,0,-11.29829,1.5357,-3.041152,336.3249,105.5373,90.30865,-11.0003,1.516,-3.02169,332.6216,255.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
18.05065,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.15503,1.595121,-3.434793,23.41251,357.3296,0.001069406,-11.32389,1.5357,-3.057959,336.3249,99.06647,90.30865,-11.03,1.516,-3.00504,332.6216,248.6348,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.75645,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.17281,1.558403,-3.424291,9.800001,4.000001,2.707551E-08,-11.29582,1.5357,-3.039742,336.3249,106.1373,90.30865,-10.99765,1.516,-3.023402,332.6216,255.7057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
6.765849,-11.16189,1.585153,-3.43309,19.8,359.8,0,-11.20359,1.527037,-2.912383,337.8497,291.1419,83.11316,-11.01936,1.516,-3.010499,332.6216,250.9056,276.2741,False,-11.17429,1.556334,-3.423303,9.000001,4.600001,0,-11.29417,1.5357,-3.038817,336.3249,106.5373,90.30866,-10.99589,1.516,-3.024559,332.6216,256.1057,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
